,text,size
1249,latveria,0.007411321719346475
1742,really,0.007411321719346475
2084,stone,0.006948114111887321
1183,jean,0.006948114111887321
1614,phoenix,0.006948114111887321
1484,news,0.006484906504428165
1623,pit,0.006484906504428165
1447,much,0.006484906504428165
2426,wield,0.006484906504428165
393,combat,0.006484906504428165
721,eternity,0.006484906504428165
2064,starhawk,0.006484906504428165
1691,prove,0.006484906504428165
1718,rag,0.006021698896969011
1296,loose,0.006021698896969011
770,familiar,0.006021698896969011
2010,something,0.006021698896969011
1552,overcome,0.006021698896969011
236,beta,0.006021698896969011
2293,understand,0.006021698896969011
1651,possibly,0.006021698896969011
845,forget,0.006021698896969011
86,always,0.006021698896969011
1778,remain,0.006021698896969011
342,challenge,0.006021698896969011
29,accuser,0.006021698896969011
1618,piece,0.006021698896969011
1602,perfect,0.006021698896969011
1907,self,0.006021698896969011
1606,person,0.006021698896969011
1690,protector,0.005558491289509856
1724,rampage,0.005558491289509856
269,bonus,0.005558491289509856
1831,rock,0.005558491289509856
1791,responsible,0.005558491289509856
2119,superstar,0.005558491289509856
2220,title,0.005558491289509856
2436,wisdom,0.005558491289509856
1193,jonathan,0.005558491289509856
2219,titanic,0.005558491289509856
1428,monstrous,0.005558491289509856
1792,rest,0.005558491289509856
940,grapple,0.005558491289509856
824,fist,0.005558491289509856
79,alpha,0.005558491289509856
1445,mouth,0.005558491289509856
1695,psycho,0.005558491289509856
1698,punisher,0.005558491289509856
723,evacuate,0.005558491289509856
1446,move,0.005558491289509856
73,alliance,0.005558491289509856
302,bury,0.005558491289509856
76,almost,0.005558491289509856
902,gem,0.005558491289509856
2243,tragic,0.005558491289509856
2286,unbeatable,0.005558491289509856
1708,queen,0.005558491289509856
301,burst,0.005558491289509856
711,erskine,0.005558491289509856
1120,industry,0.005558491289509856
114,anti,0.005558491289509856
2344,vast,0.005558491289509856
742,exile,0.005558491289509856
1382,merc,0.005558491289509856
1147,intend,0.005558491289509856
911,giganormous,0.005558491289509856
1336,manner,0.005558491289509856
489,critically,0.005558491289509856
2081,stewart,0.005558491289509856
2409,wear,0.005558491289509856
1872,savior,0.005558491289509856
1364,mayhem,0.005558491289509856
2021,sound,0.005558491289509856
284,breathe,0.005558491289509856
1343,march,0.005558491289509856
2347,vell,0.005558491289509856
157,ask,0.005558491289509856
2414,weird,0.005558491289509856
2412,wed,0.005558491289509856
2350,venom,0.005558491289509856
1779,replace,0.005558491289509856
274,boy,0.005558491289509856
907,ghost,0.005558491289509856
2094,streak,0.005558491289509856
1889,script,0.005558491289509856
1309,lunella,0.005558491289509856
60,air,0.005558491289509856
503,cyclops,0.005558491289509856
1888,scrier,0.005558491289509856
2096,street,0.005558491289509856
2394,warbound,0.005558491289509856
1735,reach,0.005558491289509856
420,conclude,0.005558491289509856
2430,wing,0.005558491289509856
120,anywhere,0.005558491289509856
2009,someone,0.005558491289509856
501,cut,0.005558491289509856
1394,middle,0.005558491289509856
406,common,0.005558491289509856
272,boundary,0.005558491289509856
829,flight,0.005558491289509856
1830,robot,0.005558491289509856
1165,invent,0.005558491289509856
1271,level,0.005558491289509856
1570,pantheon,0.005558491289509856
2360,vile,0.005558491289509856
228,beloved,0.005558491289509856
2475,yancy,0.005558491289509856
1051,homeworld,0.005558491289509856
1556,oversized,0.005558491289509856
2321,unthinkable,0.005558491289509856
1839,ross,0.005558491289509856
643,early,0.005558491289509856
571,destiny,0.005558491289509856
1647,position,0.005558491289509856
1650,possible,0.005558491289509856
1265,lend,0.005558491289509856
569,destination,0.005558491289509856
59,aide,0.005558491289509856
2152,tan,0.005558491289509856
379,climax,0.005558491289509856
